264.7130977,-0.187884
264.6053314,-0.166026
264.3251386,-0.146959
263.8904807,-0.15347
263.6066961,-0.198581
263.2402901,-0.15626
262.9026223,-0.150679
262.5972839,-0.167422
262.2632085,-0.163236
261.835735,-0.169282
261.5268047,-0.179048
261.1639912,-0.152075
260.8155465,-0.158585
260.4742862,-0.178583
260.1797247,-0.201836
259.7953575,-0.19579
259.400214,-0.188349
259.1200218,-0.198581
258.7931302,-0.189279
258.4590543,-0.195325
258.1573084,-0.216253
257.8232325,-0.223229
257.5358554,-0.200906
257.2233331,-0.199511
256.8641116,-0.226484
256.4258617,-0.190675
256.0917858,-0.259038
255.7900399,-0.208347
255.4020808,-0.189279
255.0967425,-0.262759
254.7914046,-0.217648
254.4465518,-0.26834
253.9795644,-0.205557
253.6778185,-0.213463
253.3401502,-0.227879
253.0024823,-0.239506
252.6504456,-0.217183
252.3307385,-0.256713
252.0433614,-0.252528
251.7811299,-0.280431
251.4039476,-0.245552
251.0519105,-0.262294
250.6783201,-0.248342
250.3190991,-0.223229
250.0389064,-0.200906
249.7371604,-0.189744
249.4246377,-0.27392
249.1192998,-0.217183
248.7672627,-0.264154
248.3972648,-0.230205
248.0524125,-0.255783
247.761443,-0.215788
247.4345515,-0.245087
247.0789224,-0.219973
246.7376621,-0.242761
246.4395086,-0.280896
246.0946563,-0.246947
245.6851436,-0.256713
245.3223301,-0.259038
245.0493222,-0.252528
244.7511683,-0.273455
244.338064,-0.269735
244.0650557,-0.27113
243.7022422,-0.289732
243.4328258,-0.284152
243.1598179,-0.268805
242.829334,-0.286477
242.4162298,-0.277176
242.1001151,-0.287407
241.8199223,-0.312985
241.4930308,-0.286942
241.1805085,-0.297173
240.8787622,-0.283687
240.5626475,-0.289267
240.2393484,-0.288337
239.9447868,-0.285082
239.6250797,-0.298569
239.2155674,-0.289267
238.9138215,-0.292988
238.6048912,-0.291593
238.292369,-0.279501
238.0085838,-0.319961
237.6816927,-0.27299
237.3979076,-0.30973
237.1320841,-0.316706
236.8303382,-0.301824
236.445971,-0.293453
236.155002,-0.300429
235.8676248,-0.309265
235.5982089,-0.279501
235.3072394,-0.265084
235.0593766,-0.284617
234.7288931,-0.308335
234.473846,-0.26927
234.1218094,-0.280431
233.8308398,-0.341819
233.5183175,-0.315311
233.2201636,-0.307405
232.9794852,-0.318566
232.6597781,-0.320426
232.3903622,-0.30694
231.9700736,-0.300894
231.711434,-0.306475
231.4204649,-0.262294
231.1115342,-0.333913
230.856487,-0.328797
230.5691104,-0.323217
230.3571696,-0.340424
229.9332886,-0.304149
229.6997946,-0.330193
229.4663007,-0.339494
229.1753316,-0.31252
228.9059152,-0.31159
228.6867905,-0.336238
228.4317434,-0.299034
228.1012594,-0.335308
227.7923291,-0.306475
227.5408744,-0.305544
227.3181573,-0.314381
227.0200034,-0.336238
226.7434031,-0.326472
226.4955403,-0.323217
226.190202,-0.313916
225.8022429,-0.319031
225.5436038,-0.330193
225.2598191,-0.330193
225.0191408,-0.333448
224.7138024,-0.30694
224.4551633,-0.299964
224.1570094,-0.34833
223.8696323,-0.358561
223.6074008,-0.35019
223.3631305,-0.311125
223.1547821,-0.34926
222.8494438,-0.335308
222.5297366,-0.331123
222.2710976,-0.317636
222.0950788,-0.314381
221.8005177,-0.295313
221.520325,-0.338099
221.2473166,-0.339029
221.0533371,-0.367862
220.8270275,-0.318101
220.5899416,-0.31066
220.2450889,-0.35112
219.9864498,-0.277176
219.7601403,-0.301824
219.4979087,-0.355771
219.3003372,-0.317171
218.9734457,-0.336238
218.7866505,-0.340889
218.4525746,-0.353911
218.2370419,-0.329728
218.0215092,-0.356236
217.7161708,-0.321822
217.443163,-0.326007
217.2671442,-0.34926
216.9330682,-0.302289
216.6744292,-0.339494
216.387052,-0.359491
216.1320049,-0.343214
215.9128798,-0.332053
215.6722014,-0.334378
215.4315231,-0.352515
215.2016216,-0.35112
214.9501669,-0.333448
214.7166729,-0.367397
214.4113346,-0.357166
214.1742487,-0.34926
213.958716,-0.358096
213.7359984,-0.335773
213.5025049,-0.339029
213.2905641,-0.366932
213.0606626,-0.343214
212.7804699,-0.379954
212.5793059,-0.358561
212.2667832,-0.355306
212.0117361,-0.375303
211.7962033,-0.338564
211.4908655,-0.358096
211.1927115,-0.339029
210.9807708,-0.360887
210.7400929,-0.359491
210.4922302,-0.346005
210.1940762,-0.369258
209.9354371,-0.369258
209.5367012,-0.352515
209.3103916,-0.341354
209.1128201,-0.341819
208.8074818,-0.353446
208.5272891,-0.407858
208.3369019,-0.362747
208.1070004,-0.372513
207.8339921,-0.401347
207.6795269,-0.370188
207.6543813,-0.386
207.4927318,-0.345075
207.0329288,-0.354841
206.7060372,-0.370653
206.4258445,-0.319496
206.1133218,-0.324147
205.7972071,-0.338099
205.4559468,-0.364607
205.1254633,-0.325077
204.7698342,-0.366467
204.4465351,-0.360887
204.0873136,-0.375303
203.6742093,-0.372978
203.3473178,-0.351585
202.9880963,-0.353446
202.6180984,-0.362282
202.3307213,-0.367862
202.0074222,-0.355306
201.7128607,-0.337634
201.3931535,-0.375303
201.066262,-0.366932
200.6459734,-0.352981
200.2472375,-0.395766
199.981414,-0.341354
199.6796681,-0.372048
199.3743297,-0.405532
199.061807,-0.376234
198.7923911,-0.38507
198.3254037,-0.355306
198.0200653,-0.392046
197.7039506,-0.369258
197.4022047,-0.363212
197.0681288,-0.392976
196.7196841,-0.363212
196.3712394,-0.348795
196.0623091,-0.357631
195.7533788,-0.359956
195.2396921,-0.371583
194.9379462,-0.386465
194.6110551,-0.329262
194.3164936,-0.379024
193.9788253,-0.333913
193.6555262,-0.400882
193.3465959,-0.361817
193.0340731,-0.386
192.6820365,-0.365072
192.2761162,-0.326472
191.9635939,-0.354376
191.6690324,-0.359026
191.4068009,-0.3474
191.0260261,-0.397626
190.6596202,-0.366002
190.3219524,-0.35112
189.984284,-0.374838
189.5316654,-0.347865
189.2119582,-0.376234
188.8742904,-0.386465
188.4935157,-0.386465
188.145071,-0.35112
187.8720626,-0.355771
187.5379867,-0.394836
187.2613864,-0.347865
186.9632329,-0.371118
186.4854682,-0.34833
186.1980915,-0.352981
185.9286752,-0.339029
185.6305217,-0.387395
185.2964458,-0.366467
184.9911074,-0.331588
184.7288759,-0.332518
184.326548,-0.364607
184.0068414,-0.379489
183.6548042,-0.360887
183.3782039,-0.356701
183.108788,-0.380884
182.8034497,-0.380419
182.4801506,-0.358096
182.1568515,-0.379024
181.82996,-0.38786
181.4168553,-0.361817
181.075595,-0.366467
180.7954027,-0.370188
180.5619088,-0.387395
180.2206484,-0.358561
179.9189025,-0.374838
179.6351178,-0.368793
179.2435663,-0.337169
178.966966,-0.379489
178.6759965,-0.386
178.4353186,-0.35019
178.1156115,-0.39065
177.8066811,-0.355306
177.5049352,-0.35112
177.2247425,-0.369723
176.9553266,-0.346005
176.6751339,-0.346935
176.4164943,-0.35019
176.0967876,-0.407858
175.7196049,-0.35019
175.4358202,-0.353911
175.1268899,-0.340889
174.8395128,-0.355306
174.5880581,-0.360887
174.2899041,-0.347865
173.970197,-0.338099
173.6900047,-0.374373
173.4277732,-0.341354
173.1403961,-0.358096
172.7488446,-0.352515
172.4614674,-0.339959
172.2028284,-0.349725
171.8903056,-0.369258
171.6137053,-0.35112
171.4017646,-0.355306
171.0820579,-0.354841
170.8557483,-0.377164
170.4965268,-0.360422
170.2235189,-0.337634
169.9648794,-0.38972
169.6739103,-0.336703
169.400902,-0.357166
169.1925536,-0.371118
168.9231377,-0.352981
168.6357606,-0.352981
168.344791,-0.38414
168.0143076,-0.322287
167.6407172,-0.365537
167.3784857,-0.357166
167.1198466,-0.340424
166.8576147,-0.31066
166.5271312,-0.331588
166.272084,-0.341354
165.9954837,-0.356701
165.6973298,-0.369723
165.3776231,-0.34554
165.1369448,-0.358096
164.8962665,-0.330193
164.6304425,-0.338564
164.368211,-0.361352
164.1095719,-0.376234
163.8617092,-0.305544
163.5132645,-0.374838
163.2905469,-0.35112
163.053461,-0.335773
162.6978319,-0.310195
162.4643379,-0.339029
162.097932,-0.338564
161.8285161,-0.343679
161.4980326,-0.392046
161.1855099,-0.325077
160.8873564,-0.343214
160.5856105,-0.363212
159.9030899,-0.369258
159.4828008,-0.299034
159.1235797,-0.3474
158.8038726,-0.295778
158.3476615,-0.310195
158.0279544,-0.31066
157.6579565,-0.35019
157.3562106,-0.301359
157.1047559,-0.349725
156.7850488,-0.325542
156.4294197,-0.310195
156.0701982,-0.336703
155.6786471,-0.292058
155.39127,-0.321356
155.0284565,-0.284617
154.697973,-0.329728
154.3926347,-0.31066
153.9723456,-0.310195
153.6813765,-0.31066
153.3688537,-0.294848
152.9737103,-0.302289
152.6144892,-0.266479
152.2552677,-0.279501
151.9175998,-0.279036
151.5907083,-0.246482
151.213526,-0.281361
150.9153721,-0.30787
150.491491,-0.274385
150.0783863,-0.257178
149.7622716,-0.270665
149.4856713,-0.248807
149.1264498,-0.247412
148.8354807,-0.238111
148.5768411,-0.26927
148.2463576,-0.2316
147.8655829,-0.22881
147.4991775,-0.219973
147.1471403,-0.245087
146.8274332,-0.19672
146.3963678,-0.181838
146.1413206,-0.193
145.789284,-0.19207
145.4408393,-0.166026
145.1390934,-0.183234
144.6469599,-0.15533
144.3164764,-0.134867
144.0183224,-0.132077
143.684247,-0.125566
143.422015,-0.122311
143.0484252,-0.11301
142.7897856,-0.096732
142.4593021,-0.072084
142.1000806,-0.048366
141.7516359,-0.065108
141.4283368,-0.018602
141.1732897,-0.001395
140.8499906,-0.006511
140.4656234,0.046041
140.1854312,0.015347
139.7974721,0.086036
139.474173,0.15161
139.1185434,0.149749
138.8096131,0.135798
138.4575765,0.198116
138.1666069,0.196255
137.7319495,0.291128
137.3763204,0.295313
136.9704001,0.31345
136.6722466,0.38786
136.381277,0.346935
135.989726,0.469246
135.6520576,0.494359
135.3503117,0.520402
135.0629351,0.54505
134.6857523,0.586441
134.4127445,0.65806
134.1397361,0.662245
134.0104161,0.6948
133.7014858,0.719448
133.3710023,0.792462
133.0836252,0.846409
132.7603261,0.891055
132.4945021,0.93012
132.1747955,0.970115
131.7976127,1.04964
131.4779061,1.107773
131.1869365,1.147303
130.7953855,1.209156
130.3894652,1.271474
130.231408,1.28217
129.7680126,1.375182
129.4806355,1.445406
129.1681127,1.518421
128.8771436,1.568647
128.6113197,1.635151
128.2377294,1.715141
127.9323915,1.74165
127.6881207,1.804433
127.4007441,1.870471
127.0882213,1.914187
126.7864754,1.962088
126.5386127,2.01743
126.154246,2.107187
125.8884221,2.20857
125.6441513,2.242984
125.3172603,2.315999
124.9724075,2.372736
124.6024096,2.47877
124.3186249,2.528066
124.0096946,2.612707
123.7223175,2.692697
123.4097948,2.744784
123.1727089,2.781524
122.870963,2.865235
122.5189258,2.94476
122.2099955,2.991731
121.8651432,3.090324
121.5741737,3.127063
121.3011658,3.209844
121.0533031,3.248444
120.8198091,3.327969
120.5180632,3.347967
120.2163173,3.353083
119.9684546,3.402844
119.6271943,3.475858
119.3290403,3.508878
119.0237025,3.514923
118.7686553,3.528875
118.5136082,3.583287
118.2729299,3.562825
117.9424464,3.639095
117.6442924,3.64049
117.3712841,3.612121
117.0982762,3.64607
116.7318703,3.677229
116.4121632,3.685601
116.1678929,3.684205
115.9236221,3.731641
115.6542062,3.728851
115.3811979,3.734897
115.0040156,3.760475
114.7381921,3.761405
114.4472226,3.740013
114.1670298,3.780473
113.9119827,3.783263
113.7000424,3.807911
113.462956,3.803726
113.2043169,3.814887
112.7912122,3.827909
112.5469419,3.855812
112.3278168,3.827909
112.047624,3.847906
111.8069457,3.879996
111.5195686,3.83628
111.2250071,3.868369
110.9951055,3.893947
110.6287001,3.932547
110.4347205,3.929292
110.0970522,3.965567
109.8420051,3.928827
109.5977348,3.943709
109.2744357,3.958591
108.9906505,3.980449
108.7499722,3.985564
108.4877407,3.993935
108.1500728,3.958126
107.8770645,4.017188
107.5322122,4.023699
107.2843494,4.030675
107.0328943,4.052998
106.7850316,4.021374
106.58746,4.062764
106.2964905,4.101829
105.9947446,4.097179
105.7720275,4.094388
105.5457179,4.080902
105.312224,4.065089
105.0966912,4.114851
104.8200909,4.143685
104.4752387,4.098109
104.2704823,4.151591
103.9866976,4.14973
103.7352424,4.191121
103.4550497,4.152986
103.207187,4.212048
102.9736935,4.189726
